pole,eq_lon90,eq_lon135,eq_lon180
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1500
1500,1500,1500,1499.56226838471
1500,1500,1500,1491.89531965409
1500,1494.26023556323,1500,1482.68684308839
1500,1485.13559866194,1500,1473.22004088149
1500,1475.65277049344,1500,1463.53115396474
1500,1465.93111854253,1500,1453.60607728532
1500,1455.95943785894,1500,1443.42731242816
1500,1445.71852320044,1500,1432.97530262322
1500,1435.18724350033,1500,1422.22840493238
1500,1424.27285407701,1500,1411.09387264588
1500,1412.76987911694,1500,1399.36498993769
1500,1400.59634427375,1499.00702449216,1386.95963748592
1500,1387.68987967297,1490.14259223646,1373.81721514521
1500,1373.98310990433,1478.74165906726,1359.87037006457
1500,1359.40085141538,1466.31743516188,1345.04249795844
1500,1343.85479182233,1452.96109600379,1329.2498819025
1500,1327.25222379657,1438.59370077417,1312.39747468778
1500,1309.47831504082,1423.10098604446,1294.37408624935
1500,1290.41077729498,1406.34793366901,1275.05724280516
1500,1269.90468360287,1388.17919130345,1254.30532325032
1500,1247.79355550509,1368.41412147376,1231.95456719075
1500,1223.88544373686,1346.83304624518,1207.81631484271
1500,1197.95856288178,1323.18733740786,1181.67289390876
1500,1169.750368696,1297.17167055502,1153.27221101107
1500,1138.95402761548,1268.42079047396,1122.3075234076
1499.78067643866,1105.20659316312,1236.49548799285,1088.43772968911
1487.3487944941,1068.07883866179,1200.86604825208,1051.23598543483
1460.60413313127,1027.05045198777,1160.87897624246,1010.20474063381
1422.112939578,981.496792824358,1115.72024346859,964.746985241037
1371.33316078253,930.665228174774,1064.36224334977,914.117761884209
1305.68226175975,873.593533941372,1005.51559075554,857.440914617971
1220.48500637141,809.150609460264,937.520969077758,793.599799293527
1108.15985294854,735.869689806932,858.250369903928,721.228241166901
956.951221046017,651.904536590633,764.85737940085,638.581313363283
759.44621370316,554.929576581231,653.537320835237,543.461073332234
556.03688050899,441.802556052102,519.245567645381,432.981715412368
