pole,eq_lon90,eq_lon135,eq_lon180
2.25139225990386e-05,1.00756819030534e-05,7.42054621793481e-06,2.75450196616596e-06
2.24059787628449e-05,1.0080825744504e-05,7.39598567638362e-06,2.77757633184924e-06
2.22980349266513e-05,1.00859695859546e-05,7.37142513483243e-06,2.80065069753252e-06
2.21900910904576e-05,1.00911134274052e-05,7.34686459328125e-06,2.8237250632158e-06
2.2082147254264e-05,1.00962572688558e-05,7.32230405173006e-06,2.84679942889908e-06
2.19742034180703e-05,1.01014011103064e-05,7.29774351017888e-06,2.86987379458237e-06
2.18747376276104e-05,1.01105440094662e-05,7.28139586112302e-06,2.89898042870146e-06
2.17752718371505e-05,1.01196869086261e-05,7.26504821206717e-06,2.92808706282056e-06
2.16758060466905e-05,1.0128829807786e-05,7.24870056301131e-06,2.95719369693966e-06
2.15763402562306e-05,1.01379727069458e-05,7.23235291395546e-06,2.98630033105876e-06
2.14768744657707e-05,1.01471156061057e-05,7.21600526489961e-06,3.01540696517786e-06
2.13774086753108e-05,1.01562585052656e-05,7.19965761584375e-06,3.04451359929696e-06
2.12779428848509e-05,1.01654014044255e-05,7.1833099667879e-06,3.07362023341605e-06
2.1178477094391e-05,1.01745443035853e-05,7.16696231773204e-06,3.10272686753516e-06
2.10790113039311e-05,1.01836872027452e-05,7.15061466867619e-06,3.13183350165425e-06
2.09795455134712e-05,1.01928301019051e-05,7.13426701962034e-06,3.16094013577335e-06
2.08882207416898e-05,1.02043629013774e-05,7.12393686311009e-06,3.19343687319086e-06
2.07968959699084e-05,1.02158957008497e-05,7.11360670659985e-06,3.22593361060837e-06
2.07055711981271e-05,1.0227428500322e-05,7.1032765500896e-06,3.25843034802587e-06
2.06142464263457e-05,1.02389612997944e-05,7.09294639357936e-06,3.29092708544338e-06
2.05229216545644e-05,1.02504940992667e-05,7.08261623706912e-06,3.32342382286089e-06
2.0431596882783e-05,1.0262026898739e-05,7.07228608055887e-06,3.3559205602784e-06
2.03402721110016e-05,1.02735596982113e-05,7.06195592404863e-06,3.3884172976959e-06
2.02489473392203e-05,1.02850924976836e-05,7.05162576753838e-06,3.42091403511341e-06
2.01576225674389e-05,1.0296625297156e-05,7.04129561102814e-06,3.45341077253092e-06
2.00662977956576e-05,1.03081580966283e-05,7.03096545451789e-06,3.48590750994843e-06
1.99825191648782e-05,1.03207978712229e-05,7.02487956814619e-06,3.51979625547574e-06
1.98987405340989e-05,1.03334376458176e-05,7.0187936817745e-06,3.55368500100305e-06
1.98149619033195e-05,1.03460774204122e-05,7.0127077954028e-06,3.58757374653036e-06
1.97311832725402e-05,1.03587171950068e-05,7.0066219090311e-06,3.62146249205767e-06
1.96474046417608e-05,1.03713569696015e-05,7.0005360226594e-06,3.65535123758499e-06
1.95636260109815e-05,1.03839967441961e-05,6.9944501362877e-06,3.6892399831123e-06
1.94798473802021e-05,1.03966365187908e-05,6.988364249916e-06,3.72312872863961e-06
1.93960687494227e-05,1.04092762933854e-05,6.98227836354431e-06,3.75701747416692e-06
1.93122901186434e-05,1.042191606798e-05,6.97619247717261e-06,3.79090621969423e-06
1.9228511487864e-05,1.04345558425747e-05,6.97010659080091e-06,3.82479496522155e-06
1.91516059962767e-05,1.04473187492253e-05,6.96687648263637e-06,3.8586033618555e-06
1.90747005046894e-05,1.0460081655876e-05,6.96364637447182e-06,3.89241175848944e-06
1.89977950131021e-05,1.04728445625266e-05,6.96041626630728e-06,3.92622015512339e-06
1.89208895215148e-05,1.04856074691773e-05,6.95718615814274e-06,3.96002855175734e-06
1.88439840299275e-05,1.04983703758279e-05,6.9539560499782e-06,3.99383694839129e-06
1.87670785383401e-05,1.05111332824786e-05,6.95072594181366e-06,4.02764534502524e-06
1.86901730467528e-05,1.05238961891292e-05,6.94749583364911e-06,4.06145374165919e-06
1.86132675551655e-05,1.05366590957798e-05,6.94426572548457e-06,4.09526213829314e-06
1.85363620635782e-05,1.05494220024305e-05,6.94103561732003e-06,4.12907053492709e-06
1.84594565719909e-05,1.05621849090811e-05,6.93780550915549e-06,4.16287893156104e-06
1.83887548524786e-05,1.05743401207504e-05,6.93636747619428e-06,4.19555116907439e-06
1.83180531329662e-05,1.05864953324196e-05,6.93492944323308e-06,4.22822340658775e-06
1.82473514134539e-05,1.05986505440888e-05,6.93349141027187e-06,4.2608956441011e-06
1.81766496939416e-05,1.06108057557581e-05,6.93205337731067e-06,4.29356788161446e-06
1.81059479744293e-05,1.06229609674273e-05,6.93061534434946e-06,4.32624011912782e-06
1.8035246254917e-05,1.06351161790965e-05,6.92917731138826e-06,4.35891235664117e-06
1.79645445354047e-05,1.06472713907657e-05,6.92773927842705e-06,4.39158459415453e-06
1.78938428158924e-05,1.0659426602435e-05,6.92630124546584e-06,4.42425683166788e-06
1.782314109638e-05,1.06715818141042e-05,6.92486321250464e-06,4.45692906918124e-06
1.77524393768677e-05,1.06837370257734e-05,6.92342517954343e-06,4.48960130669459e-06
1.76873119054645e-05,1.06947594400149e-05,6.9229794692467e-06,4.52040554527842e-06
1.76221844340612e-05,1.07057818542563e-05,6.92253375894996e-06,4.55120978386225e-06
1.7557056962658e-05,1.07168042684977e-05,6.92208804865323e-06,4.58201402244608e-06
1.74919294912547e-05,1.07278266827391e-05,6.92164233835649e-06,4.6128182610299e-06
1.74268020198515e-05,1.07388490969806e-05,6.92119662805976e-06,4.64362249961373e-06
1.73616745484482e-05,1.0749871511222e-05,6.92075091776302e-06,4.67442673819756e-06
1.7296547077045e-05,1.07608939254634e-05,6.92030520746629e-06,4.70523097678139e-06
1.72314196056417e-05,1.07719163397048e-05,6.91985949716955e-06,4.73603521536521e-06
1.71662921342384e-05,1.07829387539463e-05,6.91941378687281e-06,4.76683945394904e-06
1.71011646628352e-05,1.07939611681877e-05,6.91896807657608e-06,4.79764369253287e-06
1.70410359145964e-05,1.08034890304397e-05,6.91892466139252e-06,4.82609660866295e-06
1.69809071663576e-05,1.08130168926917e-05,6.91888124620896e-06,4.85454952479304e-06
1.69207784181189e-05,1.08225447549436e-05,6.91883783102539e-06,4.88300244092312e-06
1.68606496698801e-05,1.08320726171956e-05,6.91879441584183e-06,4.91145535705321e-06
1.68005209216413e-05,1.08416004794476e-05,6.91875100065827e-06,4.93990827318329e-06
1.67403921734025e-05,1.08511283416996e-05,6.91870758547471e-06,4.96836118931337e-06
1.66802634251638e-05,1.08606562039515e-05,6.91866417029115e-06,4.99681410544345e-06
1.6620134676925e-05,1.08701840662035e-05,6.91862075510758e-06,5.02526702157354e-06
1.65600059286862e-05,1.08797119284555e-05,6.91857733992402e-06,5.05371993770362e-06
1.64998771804474e-05,1.08892397907075e-05,6.91853392474046e-06,5.0821728538337e-06
1.64442289738507e-05,1.08970388797556e-05,6.91846686295946e-06,5.10797945300283e-06
1.63885807672541e-05,1.09048379688036e-05,6.91839980117845e-06,5.13378605217196e-06
1.63329325606574e-05,1.09126370578517e-05,6.91833273939745e-06,5.15959265134109e-06
1.62772843540607e-05,1.09204361468998e-05,6.91826567761645e-06,5.18539925051022e-06
1.6221636147464e-05,1.09282352359479e-05,6.91819861583544e-06,5.21120584967935e-06
1.61659879408673e-05,1.0936034324996e-05,6.91813155405444e-06,5.23701244884848e-06
1.61103397342706e-05,1.0943833414044e-05,6.91806449227344e-06,5.26281904801761e-06
1.60546915276739e-05,1.09516325030921e-05,6.91799743049244e-06,5.28862564718674e-06
1.59990433210772e-05,1.09594315921402e-05,6.91793036871143e-06,5.31443224635587e-06
1.59433951144805e-05,1.09672306811883e-05,6.91786330693043e-06,5.34023884552499e-06
1.58917647569735e-05,1.09731649512957e-05,6.91747348719378e-06,5.36324508535519e-06
1.58401343994665e-05,1.09790992214031e-05,6.91708366745714e-06,5.38625132518539e-06
1.57885040419596e-05,1.09850334915105e-05,6.91669384772049e-06,5.40925756501558e-06
1.57368736844526e-05,1.09909677616179e-05,6.91630402798385e-06,5.43226380484578e-06
1.56852433269456e-05,1.09969020317253e-05,6.91591420824721e-06,5.45527004467598e-06
1.56336129694386e-05,1.10028363018327e-05,6.91552438851056e-06,5.47827628450617e-06
1.55819826119316e-05,1.10087705719401e-05,6.91513456877392e-06,5.50128252433637e-06
1.55303522544246e-05,1.10147048420475e-05,6.91474474903727e-06,5.52428876416657e-06
1.54787218969176e-05,1.10206391121549e-05,6.91435492930063e-06,5.54729500399676e-06
1.54270915394106e-05,1.10265733822624e-05,6.91396510956398e-06,5.57030124382696e-06
1.53790676464848e-05,1.10305813284694e-05,6.91305039526066e-06,5.59045708081067e-06
1.53310437535589e-05,1.10345892746765e-05,6.91213568095733e-06,5.61061291779438e-06
1.52830198606331e-05,1.10385972208836e-05,6.91122096665401e-06,5.63076875477809e-06
1.52349959677072e-05,1.10426051670906e-05,6.91030625235068e-06,5.6509245917618e-06
1.51869720747814e-05,1.10466131132977e-05,6.90939153804735e-06,5.67108042874551e-06
1.51389481818555e-05,1.10506210595048e-05,6.90847682374403e-06,5.69123626572923e-06
1.50909242889297e-05,1.10546290057118e-05,6.9075621094407e-06,5.71139210271294e-06
1.50429003960038e-05,1.10586369519189e-05,6.90664739513738e-06,5.73154793969665e-06
1.4994876503078e-05,1.1062644898126e-05,6.90573268083405e-06,5.75170377668036e-06
1.49468526101521e-05,1.1066652844333e-05,6.90481796653073e-06,5.77185961366407e-06
1.49020700788036e-05,1.10687286997626e-05,6.90324956407513e-06,5.78919038626146e-06
1.4857287547455e-05,1.10708045551922e-05,6.90168116161953e-06,5.80652115885885e-06
1.48125050161065e-05,1.10728804106218e-05,6.90011275916393e-06,5.82385193145624e-06
1.47677224847579e-05,1.10749562660514e-05,6.89854435670834e-06,5.84118270405363e-06
1.47229399534094e-05,1.1077032121481e-05,6.89697595425274e-06,5.85851347665103e-06
1.46781574220609e-05,1.10791079769106e-05,6.89540755179714e-06,5.87584424924842e-06
1.46333748907123e-05,1.10811838323402e-05,6.89383914934155e-06,5.89317502184581e-06
1.45885923593638e-05,1.10832596877698e-05,6.89227074688595e-06,5.9105057944432e-06
1.45438098280153e-05,1.10853355431994e-05,6.89070234443035e-06,5.92783656704059e-06
1.44990272966667e-05,1.1087411398629e-05,6.88913394197475e-06,5.94516733963798e-06
1.44571621866738e-05,1.10875903061039e-05,6.88683786610483e-06,5.95975174923965e-06
1.44152970766809e-05,1.10877692135788e-05,6.88454179023491e-06,5.97433615884132e-06
1.4373431966688e-05,1.10879481210537e-05,6.88224571436499e-06,5.98892056844299e-06
1.4331566856695e-05,1.10881270285286e-05,6.87994963849507e-06,6.00350497804465e-06
1.42897017467021e-05,1.10883059360035e-05,6.87765356262515e-06,6.01808938764632e-06
1.42478366367092e-05,1.10884848434783e-05,6.87535748675523e-06,6.03267379724799e-06
1.42059715267163e-05,1.10886637509532e-05,6.87306141088531e-06,6.04725820684966e-06
1.41641064167233e-05,1.10888426584281e-05,6.87076533501538e-06,6.06184261645133e-06
1.41222413067304e-05,1.1089021565903e-05,6.86846925914546e-06,6.076427026053e-06
1.40803761967375e-05,1.10892004733779e-05,6.86617318327554e-06,6.09101143565466e-06
1.40411408862618e-05,1.10875468762356e-05,6.86311582950091e-06,6.10296471432602e-06
1.4001905575786e-05,1.10858932790933e-05,6.86005847572627e-06,6.11491799299738e-06
1.39626702653103e-05,1.1084239681951e-05,6.85700112195164e-06,6.12687127166874e-06
1.39234349548345e-05,1.10825860848087e-05,6.853943768177e-06,6.1388245503401e-06
1.38841996443588e-05,1.10809324876664e-05,6.85088641440237e-06,6.15077782901146e-06
1.3844964333883e-05,1.10792788905241e-05,6.84782906062774e-06,6.16273110768281e-06
1.38057290234073e-05,1.10776252933818e-05,6.8447717068531e-06,6.17468438635417e-06
1.37664937129316e-05,1.10759716962395e-05,6.84171435307847e-06,6.18663766502553e-06
1.37272584024558e-05,1.10743180990972e-05,6.83865699930383e-06,6.19859094369689e-06
1.36880230919801e-05,1.10726645019549e-05,6.8355996455292e-06,6.21054422236825e-06
1.36511618670613e-05,1.10692631175442e-05,6.83177663718376e-06,6.22000535871425e-06
1.36143006421426e-05,1.10658617331336e-05,6.82795362883832e-06,6.22946649506025e-06
1.35774394172238e-05,1.10624603487229e-05,6.82413062049288e-06,6.23892763140625e-06
1.3540578192305e-05,1.10590589643123e-05,6.82030761214744e-06,6.24838876775225e-06
1.35037169673863e-05,1.10556575799016e-05,6.816484603802e-06,6.25784990409825e-06
1.34668557424675e-05,1.1052256195491e-05,6.81266159545656e-06,6.26731104044426e-06
1.34299945175488e-05,1.10488548110803e-05,6.80883858711112e-06,6.27677217679026e-06
1.339313329263e-05,1.10454534266697e-05,6.80501557876568e-06,6.28623331313626e-06
1.33562720677113e-05,1.10420520422591e-05,6.80119257042024e-06,6.29569444948226e-06
1.33194108427925e-05,1.10386506578484e-05,6.7973695620748e-06,6.30515558582826e-06
1.32846959705892e-05,1.10335995097661e-05,6.79279718869866e-06,6.31227771401858e-06
1.3249981098386e-05,1.10285483616838e-05,6.78822481532252e-06,6.3193998422089e-06
1.32152662261827e-05,1.10234972136015e-05,6.78365244194638e-06,6.32652197039922e-06
1.31805513539794e-05,1.10184460655192e-05,6.77908006857025e-06,6.33364409858953e-06
1.31458364817762e-05,1.10133949174369e-05,6.77450769519411e-06,6.34076622677985e-06
1.31111216095729e-05,1.10083437693546e-05,6.76993532181797e-06,6.34788835497017e-06
1.30764067373696e-05,1.10032926212723e-05,6.76536294844183e-06,6.35501048316049e-06
1.30416918651664e-05,1.099824147319e-05,6.7607905750657e-06,6.36213261135081e-06
1.30069769929631e-05,1.09931903251077e-05,6.75621820168956e-06,6.36925473954113e-06
1.29722621207598e-05,1.09881391770253e-05,6.75164582831342e-06,6.37637686773145e-06
1.29394903998905e-05,1.09815442607398e-05,6.74635452288668e-06,6.38132011378919e-06
1.29067186790212e-05,1.09749493444542e-05,6.74106321745993e-06,6.38626335984692e-06
1.28739469581519e-05,1.09683544281686e-05,6.73577191203319e-06,6.39120660590466e-06
1.28411752372826e-05,1.09617595118831e-05,6.73048060660645e-06,6.3961498519624e-06
1.28084035164133e-05,1.09551645955975e-05,6.7251893011797e-06,6.40109309802014e-06
1.2775631795544e-05,1.09485696793119e-05,6.71989799575296e-06,6.40603634407788e-06
1.27428600746747e-05,1.09419747630263e-05,6.71460669032622e-06,6.41097959013562e-06
1.27100883538054e-05,1.09353798467408e-05,6.70931538489947e-06,6.41592283619335e-06
1.26773166329361e-05,1.09287849304552e-05,6.70402407947273e-06,6.42086608225109e-06
1.26445449120668e-05,1.09221900141696e-05,6.69873277404599e-06,6.42580932830883e-06
1.26135346661891e-05,1.09141612535968e-05,6.69276218661871e-06,6.42873555875555e-06
1.25825244203115e-05,1.0906132493024e-05,6.68679159919144e-06,6.43166178920226e-06
1.25515141744338e-05,1.08981037324512e-05,6.68082101176416e-06,6.43458801964898e-06
1.25205039285561e-05,1.08900749718784e-05,6.67485042433688e-06,6.4375142500957e-06
1.24894936826784e-05,1.08820462113056e-05,6.66887983690961e-06,6.44044048054241e-06
1.24584834368008e-05,1.08740174507328e-05,6.66290924948233e-06,6.44336671098913e-06
1.24274731909231e-05,1.086598869016e-05,6.65693866205506e-06,6.44629294143585e-06
1.23964629450454e-05,1.08579599295872e-05,6.65096807462778e-06,6.44921917188256e-06
1.23654526991678e-05,1.08499311690144e-05,6.64499748720051e-06,6.45214540232928e-06
1.23344424532901e-05,1.08419024084416e-05,6.63902689977323e-06,6.455071632776e-06
1.23050309228584e-05,1.08325506292319e-05,6.63242221544914e-06,6.45614067041113e-06
1.22756193924266e-05,1.08231988500222e-05,6.62581753112505e-06,6.45720970804626e-06
1.22462078619949e-05,1.08138470708125e-05,6.61921284680096e-06,6.45827874568139e-06
1.22167963315631e-05,1.08044952916029e-05,6.61260816247687e-06,6.45934778331651e-06
1.21873848011314e-05,1.07951435123932e-05,6.60600347815278e-06,6.46041682095164e-06
1.21579732706997e-05,1.07857917331835e-05,6.59939879382869e-06,6.46148585858677e-06
1.21285617402679e-05,1.07764399539738e-05,6.5927941095046e-06,6.4625548962219e-06
1.20991502098362e-05,1.07670881747641e-05,6.58618942518051e-06,6.46362393385703e-06
1.20697386794044e-05,1.07577363955545e-05,6.57958474085642e-06,6.46469297149216e-06
1.20403271489727e-05,1.07483846163448e-05,6.57298005653233e-06,6.46576200912729e-06
1.20123682335138e-05,1.07378193169997e-05,6.56578927901633e-06,6.46512897518185e-06
1.19844093180548e-05,1.07272540176546e-05,6.55859850150033e-06,6.46449594123641e-06
1.19564504025959e-05,1.07166887183096e-05,6.55140772398433e-06,6.46386290729097e-06
1.19284914871369e-05,1.07061234189645e-05,6.54421694646833e-06,6.46322987334553e-06
1.1900532571678e-05,1.06955581196195e-05,6.53702616895233e-06,6.46259683940009e-06
1.1872573656219e-05,1.06849928202744e-05,6.52983539143633e-06,6.46196380545465e-06
1.18446147407601e-05,1.06744275209293e-05,6.52264461392033e-06,6.46133077150921e-06
1.18166558253011e-05,1.06638622215843e-05,6.51545383640433e-06,6.46069773756377e-06
1.17886969098422e-05,1.06532969222392e-05,6.50826305888833e-06,6.46006470361833e-06
1.17607379943832e-05,1.06427316228941e-05,6.50107228137233e-06,6.45943166967289e-06
1.17341002994531e-05,1.06310593694325e-05,6.49334426211011e-06,6.45724518595054e-06
1.17074626045229e-05,1.06193871159709e-05,6.48561624284789e-06,6.45505870222818e-06
1.16808249095927e-05,1.06077148625093e-05,6.47788822358567e-06,6.45287221850583e-06
1.16541872146625e-05,1.05960426090477e-05,6.47016020432345e-06,6.45068573478347e-06
1.16275495197323e-05,1.05843703555861e-05,6.46243218506124e-06,6.44849925106112e-06
1.16009118248021e-05,1.05726981021245e-05,6.45470416579902e-06,6.44631276733876e-06
1.1574274129872e-05,1.05610258486629e-05,6.4469761465368e-06,6.44412628361641e-06
1.15476364349418e-05,1.05493535952013e-05,6.43924812727458e-06,6.44193979989405e-06
1.15209987400116e-05,1.05376813417397e-05,6.43152010801236e-06,6.4397533161717e-06
1.14943610450814e-05,1.05260090882781e-05,6.42379208875014e-06,6.43756683244935e-06
1.14689261919648e-05,1.0513332393938e-05,6.41557512863591e-06,6.4339678755463e-06
1.14434913388482e-05,1.05006556995978e-05,6.40735816852169e-06,6.43036891864325e-06
1.14180564857315e-05,1.04879790052576e-05,6.39914120840746e-06,6.4267699617402e-06
1.13926216326149e-05,1.04753023109174e-05,6.39092424829324e-06,6.42317100483715e-06
1.13671867794983e-05,1.04626256165772e-05,6.38270728817901e-06,6.4195720479341e-06
1.13417519263816e-05,1.0449948922237e-05,6.37449032806478e-06,6.41597309103105e-06
1.1316317073265e-05,1.04372722278968e-05,6.36627336795056e-06,6.41237413412801e-06
1.12908822201484e-05,1.04245955335566e-05,6.35805640783633e-06,6.40877517722496e-06
1.12654473670318e-05,1.04119188392164e-05,6.34983944772211e-06,6.40517622032191e-06
1.12400125139151e-05,1.03992421448762e-05,6.34162248760788e-06,6.40157726341886e-06
1.12156736748129e-05,1.03856587249453e-05,6.33296337555732e-06,6.39669850906152e-06
1.11913348357107e-05,1.03720753050143e-05,6.32430426350675e-06,6.39181975470419e-06
1.11669959966084e-05,1.03584918850834e-05,6.31564515145619e-06,6.38694100034685e-06
1.11426571575062e-05,1.03449084651524e-05,6.30698603940563e-06,6.38206224598951e-06
1.1118318318404e-05,1.03313250452215e-05,6.29832692735507e-06,6.37718349163218e-06
1.10939794793017e-05,1.03177416252905e-05,6.28966781530451e-06,6.37230473727484e-06
1.10696406401995e-05,1.03041582053596e-05,6.28100870325395e-06,6.3674259829175e-06
1.10453018010973e-05,1.02905747854286e-05,6.27234959120339e-06,6.36254722856016e-06
1.1020962961995e-05,1.02769913654977e-05,6.26369047915282e-06,6.35766847420283e-06
1.09966241228928e-05,1.02634079455667e-05,6.25503136710226e-06,6.35278971984549e-06
1.09732847491062e-05,1.02490102602819e-05,6.24597474936882e-06,6.34675525147002e-06
1.09499453753195e-05,1.02346125749971e-05,6.23691813163537e-06,6.34072078309454e-06
1.09266060015329e-05,1.02202148897122e-05,6.22786151390193e-06,6.33468631471907e-06
1.09032666277462e-05,1.02058172044274e-05,6.21880489616848e-06,6.3286518463436e-06
1.08799272539596e-05,1.01914195191426e-05,6.20974827843504e-06,6.32261737796813e-06
1.0856587880173e-05,1.01770218338577e-05,6.20069166070159e-06,6.31658290959266e-06
1.08332485063863e-05,1.01626241485729e-05,6.19163504296815e-06,6.31054844121719e-06
1.08099091325997e-05,1.0148226463288e-05,6.1825784252347e-06,6.30451397284172e-06
1.07865697588131e-05,1.01338287780032e-05,6.17352180750126e-06,6.29847950446624e-06
1.07632303850264e-05,1.01194310927184e-05,6.16446518976781e-06,6.29244503609077e-06
1.07408031001404e-05,1.01043061094001e-05,6.15505318727301e-06,6.28537032011775e-06
1.07183758152544e-05,1.00891811260817e-05,6.14564118477822e-06,6.27829560414473e-06
1.06959485303684e-05,1.00740561427634e-05,6.13622918228342e-06,6.27122088817171e-06
1.06735212454824e-05,1.00589311594451e-05,6.12681717978862e-06,6.26414617219869e-06
1.06510939605964e-05,1.00438061761268e-05,6.11740517729382e-06,6.25707145622567e-06
1.06286666757104e-05,1.00286811928085e-05,6.10799317479903e-06,6.24999674025265e-06
1.06062393908243e-05,1.00135562094901e-05,6.09858117230423e-06,6.24292202427963e-06
1.05838121059383e-05,9.99843122617182e-06,6.08916916980943e-06,6.23584730830662e-06
1.05613848210523e-05,9.9833062428535e-06,6.07975716731464e-06,6.2287725923336e-06
1.05389575361663e-05,9.96818125953518e-06,6.07034516481984e-06,6.22169787636057e-06
1.0517363170294e-05,9.95241037965951e-06,6.06061717423145e-06,6.21368992884741e-06
1.04957688044217e-05,9.93663949978385e-06,6.05088918364306e-06,6.20568198133425e-06
1.04741744385494e-05,9.92086861990818e-06,6.04116119305466e-06,6.19767403382109e-06
1.04525800726771e-05,9.90509774003252e-06,6.03143320246627e-06,6.18966608630792e-06
1.04309857068048e-05,9.88932686015685e-06,6.02170521187788e-06,6.18165813879476e-06
1.04093913409325e-05,9.87355598028119e-06,6.01197722128949e-06,6.17365019128159e-06
1.03877969750602e-05,9.85778510040552e-06,6.0022492307011e-06,6.16564224376843e-06
1.03662026091878e-05,9.84201422052986e-06,5.99252124011271e-06,6.15763429625527e-06
1.03446082433155e-05,9.82624334065419e-06,5.98279324952431e-06,6.1496263487421e-06
1.03230138774432e-05,9.81047246077853e-06,5.97306525893592e-06,6.14161840122894e-06
1.03021806221655e-05,9.79413156927433e-06,5.96305788777362e-06,6.13277608801268e-06
1.02813473668877e-05,9.77779067777013e-06,5.95305051661133e-06,6.12393377479642e-06
1.026051411161e-05,9.76144978626593e-06,5.94304314544903e-06,6.11509146158016e-06
1.02396808563323e-05,9.74510889476173e-06,5.93303577428673e-06,6.1062491483639e-06
1.02188476010545e-05,9.72876800325753e-06,5.92302840312444e-06,6.09740683514764e-06
