pole,eq_lon90,eq_lon135,eq_lon180
0,0,0,0
0.00389529539216792,0.00281540229965776,0.00274231150081549,0.00183966266260586
0.00489922698372332,0.00354091892381928,0.00344565113431448,0.00230678107370965
0.00559843474690725,0.00404616232627038,0.00393344230568445,0.0026278655479463
0.00615110243621185,0.00444547119977385,0.00431734272221062,0.00287821468963271
0.00661446144483633,0.00478021455616436,0.00463778222119854,0.00308513176717028
0.0070165642656449,0.00507067020631041,0.00491459201089981,0.00326202510620043
0.00737351263088695,0.00532847754903805,0.00515916248633802,0.00341660346765101
0.00769551050739023,0.00556101282300305,0.00537871641848889,0.00355375867432682
0.00798948241679992,0.00577328171092629,0.00557815806292201,0.00367681387044283
0.00826036997822327,0.0059688565304953,0.00576098912770359,0.00378814227340003
0.0085119634684241,0.00615062299931142,0.00593016380314282,0.00389030508401257
0.00874716398768233,0.00632079230328248,0.00608795134564391,0.00398529537750642
0.00896813742211806,0.00648089229722246,0.00623582255743274,0.00407398613703219
0.00917661895263471,0.00663214861814897,0.00637495916958872,0.00415708455957263
0.00937402294275451,0.00677556139966148,0.00650632680355573,0.00423517252779739
0.00956151942139371,0.00691195877900146,0.00663072596822956,0.00430873526379221
0.00974008874659073,0.00704203520878777,0.0067488286420837,0.00437818211257884
0.00991056157876138,0.00716637951647338,0.00686120510976654,0.00444386193705756
0.0100736486999786,0.0072854958645939,0.00696834403826948,0.00450607473326986
0.0102299636519832,0.00739981968220425,0.00707066775658196,0.00456508053759931
0.0103801103353995,0.0075098446138992,0.00716872421487889,0.00462150696257752
0.0105246184443759,0.00761600412511591,0.00726299646399033,0.00467591494659849
0.010663889706357,0.00771857367998967,0.00735374343948827,0.00472842957546793
0.0107982806641152,0.0078177981131923,0.00744119567639726,0.004779163407594
0.010928109404377,0.00791389614097162,0.00752555943439812,0.00482821814077919
0.0110536610586343,0.00800706405806351,0.00760702008770986,0.00487568600591244
0.0111751923381987,0.00809747879237583,0.00768574493311039,0.00492165094011028
0.0112929353021061,0.00818530044815786,0.00776188553319346,0.00496618958034378
0.011407100510083,0.00827067443814048,0.00783557968516828,0.00500937210988414
0.0115178796784402,0.00835373328267647,0.00790695308553553,0.00505126298325536
0.0116254949412747,0.00843466289824395,0.00797622772439271,0.00509214917183723
0.0117301501395087,0.00851363397517139,0.00804360835433946,0.00513229764434928
0.0118319878222117,0.00859074168782867,0.00810918163517339,0.00517173814053158
0.0119311394162743,0.00866607391292975,0.00817302773277988,0.00521049853299152
0.012027726389686,0.00873971198062036,0.00823522097157451,0.00524860498514996
0.0121218612638389,0.00881173132968902,0.0082958304054786,0.00528608209254254
0.012213648498032,0.00888220208137957,0.00835492031947306,0.00532295300956082
0.0123031852652748,0.00895118954377671,0.00841255067173192,0.00535923956341651
0.0123905621352145,0.00901875465671627,0.008468777484683,0.00539496235686108
0.0124758636773657,0.00908495438553372,0.00852365319199542,0.00543014086098083
0.0125592030447356,0.00914988036542427,0.00857729431934422,0.00546492510392966
0.0126406864491827,0.00921361858122182,0.00862981072504369,0.00549945680929241
0.0127203807845579,0.00927621282871603,0.00868124081698013,0.00553374238866683
0.0127983489644494,0.00933770435387204,0.00873162084278865,0.00556778799085536
0.0128746502414454,0.00939813205354009,0.00878098505391253,0.0056015995163991
0.0129493404943796,0.00945753265643727,0.00882936585406725,0.00563518263110919
0.0130224724873807,0.00951594088670981,0.00887679393387602,0.00566854277867813
0.0130940961040244,0.00957338961207257,0.00892329839321251,0.0057016851924455
0.0131642585594362,0.00962990997825866,0.00896890685258952,0.00573461490638586
0.0132330045928225,0.00968553153128704,0.00901364555476392,0.00576733676538007
0.0133004024446582,0.0097403050402115,0.00905758291620197,0.00579992901174772
0.0133665170453214,0.00979427875684483,0.00910078425502418,0.00583246602366143
0.0134313851023365,0.00984747650493066,0.00914326961379245,0.00586494697964483
0.0134950415630985,0.0098999209923132,0.00918505814007765,0.00589737111600367
0.0135575197288765,0.00995163388190275,0.00922616814068468,0.00592973772389
0.0136188513595367,0.0100026358569812,0.00926661713174684,0.00596204614651577
0.013679066769886,0.0100529466813875,0.00930642188506632,0.00599429577650809
0.0137381949184403,0.0101025852550622,0.00934559847103745,0.00602648605339886
0.0137962634893274,0.0101515696653805,0.00938416229845447,0.00605861646124153
0.0138532989679618,0.0101999172346544,0.00942212815147474,0.00609068652634855
0.0139093468671564,0.0102476576190353,0.00945953841411092,0.0061227334338292
0.0139644508847324,0.010294819241971,0.00949643387568124,0.00615479262923868
0.0140186332865784,0.0103414166219161,0.00953282622678485,0.0061868612628187
0.0140719154463422,0.0103874637080873,0.00956872672705006,0.00621893660342473
0.0141243178937101,0.0104329739108385,0.00960414622676238,0.00625101603397857
0.0141758603593865,0.0104779601299959,0.00963909518712381,0.00628309704708229
0.0142265618170478,0.0105224347813197,0.00967358369924748,0.00631517724078936
0.0142764405225126,0.0105664098212384,0.00970762150198238,0.00634725431452892
0.0143255140503496,0.0106098967699933,0.00974121799865464,0.00637932606517887
0.0143737993281262,0.0106529067333137,0.00977438227280465,0.00641139038328366
0.0144213287696395,0.0106954573431011,0.00980714124114871,0.00644346067027858
0.0144681336961729,0.0107375656000852,0.00983952094960419,0.00647554971708694
0.0145142285895773,0.0107792411312843,0.00987152881649882,0.00650765469644547
0.0145596274340009,0.0108204932383452,0.00990317202751468,0.00653977289124338
0.0146043437389359,0.0108613309125275,0.00993445754563942,0.00657190169057531
0.0146483905609138,0.0109017628488184,0.00996539212057975,0.00660403858592205
0.0146917805239427,0.0109417974592371,0.0099959822976719,0.00663618116745623
