Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99
0.00389185505075403,0.00388310488422047,0.0039502165377092,0.00391456648076269,0.00394363917545928,0.00394161308102133,0.00399027145589662,0.00407978941828327,0.00420381772615502,0.00435741691717431,0.00454278927190393,0.0047577655495852,0.00500862281472558,0.00530967632477837,0.00566486546047344,0.00600434180222788,0.00634242625162409,0.0066949318755814,0.00699007252425787,0.00724137249939548,0.00755085003962239,0.00775388415169084,0.00786412939756104,0.00796673091803336,0.00798486988824726,0.00800831630356578,0.00794801042661771,0.0077982101154077,0.00764346640219634,0.00738684591419207,0.00710782971363176,0.0067914814736817,0.00651525060804414,0.00617136235247074,0.00583481032690395,0.00549047591547912,0.00520809094019336,0.00488899421568379,0.00469946285655544,0.00445809026544208,0.00424468836774423,0.00414875157863554,0.00408448692339181,0.00397073174089326,0.00390331771725357,0.00388889625179712,0.00393471786553169,0.0038747849482786,0.00388866940220925,0.00389289124491899,0.00388866940220652,0.00387478494829981,0.00393471786510861,0.00388889625175568,0.00390331771719605,0.00397073174089326,0.00408448692344598,0.00414875157865521,0.00424468836774952,0.00445809026531998,0.00469946285655214,0.00488899421568379,0.0052080909409878,0.00549047591570093,0.00583481032703168,0.00617136235247074,0.00651525060805801,0.00679148147358256,0.00710782971359521,0.00738684591428807,0.00764346640176376,0.00779821011540616,0.00794801042645167,0.00800831630357169,0.00798486988854427,0.00796673092119801,0.00786412939736186,0.00775388415154703,0.00755085003965536,0.00724137249936734,0.00699007252444699,0.00669493187551262,0.00634242625675819,0.00600434180191479,0.00566486546096951,0.00530967632403173,0.00500862281469966,0.00475776554828957,0.00454278927126876,0.00435741691700304,0.00420381772614002,0.00407978941830697,0.00399027145593806,0.00394161308102031,0.00394363917536037,0.00391456648037342,0.00395021653764371,0.00388310488425731,0.00389185505076568
0.0057024312804175,0.00578341387165608,0.00576997216868438,0.00574564373751258,0.005705881870589,0.00573225408228376,0.00581908951162154,0.00587322139999515,0.00588972292940167,0.00604115860493039,0.00614876869193125,0.00630465617715879,0.00650685559363291,0.00667984226151333,0.00691622150297081,0.00713731232035747,0.00744179825345651,0.00766909978219786,0.00791927589584009,0.00810723308117161,0.00825367072999961,0.00844942014235585,0.00852961922263739,0.00858562447056437,0.00862236500349701,0.0086405423737823,0.00855153152480955,0.00852398586273495,0.00839025889866622,0.00821952907999605,0.00800881216853992,0.00774670675885909,0.00751249461786705,0.00728957254980457,0.00707012952206554,0.00684297375206251,0.00659780437755654,0.00640818362602005,0.00627433511923914,0.00610078543189093,0.00596886825499098,0.00588508718252911,0.00585103129108398,0.00577930376047135,0.00576544816471409,0.00572800940875851,0.00575942989349733,0.00577781272819459,0.0057002928333099,0.00570312607648958,0.00570029283333707,0.0057778127280975,0.0057594298936009,0.00572800940885219,0.00576544816448109,0.00577930376053746,0.00585103129092846,0.00588508718238239,0.00596886825499098,0.00610078543189525,0.00627433511927126,0.00640818362601925,0.00659780437757348,0.00684297375206279,0.00707012952206554,0.00728957254982714,0.00751249461759659,0.00774670675887631,0.00800881216877138,0.00821952907911515,0.00839025889836512,0.00852398586273495,0.00855153152537724,0.0086405423243811,0.00862236499983669,0.00858562447410088,0.0085296192221366,0.00844942014235585,0.00825367072955925,0.00810723308113035,0.00791927589588937,0.00766909978251391,0.007441798253417,0.00713731231931382,0.00691622150301458,0.00667984226160439,0.00650685559363933,0.00630465617747313,0.00614876869183638,0.00604115860492942,0.00588972292896375,0.00587322139998957,0.00581908951182521,0.00573225408209169,0.005705881870589,0.00574564373755385,0.00576997216862935,0.00578341387113716,0.00570243128070706
0.00726419627363691,0.00726004215419977,0.00725066051590062,0.00723445566962408,0.00729515967118454,0.00725410322483594,0.00728158103603226,0.00728677736924732,0.00735460167925828,0.00747726026451068,0.00748566008575631,0.00763984747811281,0.00776515076531439,0.00787027201002979,0.00804140158369455,0.00819934434384021,0.00835851061470004,0.00851741630110183,0.00869193676220959,0.00888964425548807,0.00894158670976202,0.00911638271093608,0.00915909610168478,0.00924728724773263,0.00929718426412501,0.00922268866147806,0.00919723162398435,0.00913240580941186,0.00902409751336461,0.00895432410917124,0.00874392268175114,0.00864777517652544,0.00847743461803913,0.00832122488546764,0.00816262292882584,0.00800147022097474,0.00781951986996887,0.00770473506342682,0.00756770775295291,0.00748549218944532,0.00737606318499985,0.00732483134303584,0.00733054635841893,0.00731386535552286,0.00727669869262667,0.00730978570041776,0.0072435733785955,0.00725605312517382,0.00726275968091272,0.00726465012112124,0.00726275968090801,0.0072560531251205,0.00724357337855673,0.00730978570039366,0.00727669869268783,0.0073138653555198,0.00733054635859406,0.00732483134305397,0.00737606318573648,0.00748549218943185,0.00756770775238414,0.00770473506342682,0.00781951986998729,0.00800147022059684,0.00816262292882584,0.00832122488519684,0.00847743461816111,0.00864777517652544,0.00874392268174466,0.00895432411094998,0.00902409751335739,0.00913240580941414,0.00919723162403835,0.0092226886611644,0.00929718426412501,0.00924728724770176,0.00915909610180688,0.00911638271093409,0.00894158670959183,0.00888964425548807,0.00869193676220959,0.00851741630067312,0.00835851061547885,0.00819934434406815,0.00804140158267813,0.00787027200993486,0.00776515076556831,0.00763984747778846,0.00748566008545299,0.00747726026457673,0.00735460167920746,0.00728677736912357,0.00728158103601675,0.00725410322483594,0.00729515967118499,0.00723445566967411,0.0072506605158722,0.00726004215416441,0.00726419627380261
0.00852119042195602,0.00851879447685639,0.0085130718671752,0.00850331680376405,0.00857265099049886,0.00854859492366671,0.00850893720056291,0.00854077774428418,0.00855606084369299,0.00864133669643729,0.0087006757086283,0.00874476942348662,0.0088556746671984,0.00894998149930206,0.00903183590273557,0.00910532900864541,0.00926222517053583,0.00933292631352856,0.00941531806776044,0.00950851389877721,0.00962559632158673,0.00967657120059874,0.00975779759242698,0.00978421145346431,0.00984536982280076,0.00985394001984804,0.0098101568727285,0.00971305293164835,0.00964766988307997,0.00960746239626951,0.00950342476591106,0.00941652523373347,0.00925359407963634,0.00918386435545648,0.00902566725739308,0.00894927528581479,0.00886120554219156,0.00876024109834947,0.00872718941836035,0.00867244940168479,0.00860064224648607,0.00859412493210777,0.00857031210523218,0.00853088280735904,0.00856084983965565,0.00849640894856725,0.00850877296014482,0.0085163656709488,0.00852031628088514,0.00852147624270862,0.00852031628289137,0.00851636567097518,0.00850877296779061,0.0084964089447115,0.00856084983966139,0.00853088280735904,0.00857031210630305,0.00859412493211625,0.00860064224648437,0.00867244940282814,0.00872718941914576,0.00876024109837959,0.00886120554219156,0.00894927528581479,0.00902566725767264,0.00918386435540179,0.00925359407996405,0.00941652523372846,0.0095034247659093,0.00960746239620096,0.00964766988306655,0.00971305293164835,0.00981015687277841,0.00985394001983434,0.00984536982239496,0.00978421145357794,0.0097577975924134,0.0096765712006,0.00962559632157576,0.00950851389872957,0.00941531806770394,0.00933292631355408,0.00926222517058966,0.00910532900857885,0.00903183590359123,0.00894998149682561,0.00885567466770323,0.00874476942346962,0.00870067570863125,0.00864133669538904,0.00855606084318651,0.00854077774428788,0.00850893719897601,0.00854859492366671,0.00857265099049363,0.00850331681142688,0.00851307187586002,0.00851879447907078,0.00852119042092198
0.00960343008856057,0.00960320229111562,0.00959976661967392,0.00959322635264675,0.00958286513186357,0.009566663813616,0.00954296678989971,0.00959627402548978,0.00955110729887195,0.00958003701275248,0.00968209504797505,0.0096852402923883,0.00976238760844137,0.00973892205740009,0.00988219100485543,0.00993530396488921,0.00998136855095407,0.0100288531491862,0.0100835210690165,0.0101497635038277,0.01022542544173,0.0103171242878703,0.0103415626181572,0.0103876297957146,0.0103697797223012,0.0103757603634018,0.0103181604082826,0.0102833001486153,0.010269128619886,0.0101857252730381,0.0101154831390313,0.0100547297524784,0.0100052671454916,0.00995872672602184,0.00990956677350698,0.00976781246292268,0.00970810992563378,0.00972610523483291,0.00964142868630887,0.00963250723119023,0.00961072170015274,0.00957522815512004,0.00961444382176484,0.00955593136112799,0.00957553877378888,0.00958872694599762,0.00959696360959259,0.0096023690230071,0.00960243427059675,0.00960373223782835,0.00960243427056338,0.00960236902304666,0.00959696360934362,0.00958872694601234,0.00957553877376239,0.00955593136110554,0.00961444382176609,0.00957522815517103,0.00961072170028882,0.00963250723191305,0.00964142868586742,0.00972610523483291,0.00970810992551941,0.00976781246292268,0.00990956677332582,0.00995872672580339,0.0100052671455413,0.0100547297524784,0.0101154831386862,0.0101857252731024,0.0102691286195044,0.0102833001485708,0.0103181604082913,0.0103757603635786,0.0103697797224928,0.0103876297957146,0.010341562618282,0.0103171242877705,0.010225425441743,0.0101497635031407,0.0100835210690165,0.0100288531486789,0.00998136855101694,0.00993530396479872,0.00988219100505802,0.00973892205767373,0.00976238760851351,0.00968524029166377,0.00968209504822909,0.00958003701293035,0.00955110729883995,0.00959627402548676,0.00954296678990119,0.00956666381361623,0.00958286513178047,0.00959322635323673,0.00959976661922457,0.00960320228734355,0.00960343007502615
0.0104674700095991,0.010466975315592,0.0104656301069289,0.0104627502311769,0.010457378320033,0.01044836670285,0.0104344230859533,0.0104143741734749,0.0103872055800399,0.0104391901510631,0.0103959456637503,0.010431507261121,0.0104595447788091,0.0104801315455342,0.0105810192506636,0.0105902457567844,0.0105979576020889,0.0106930621554801,0.0107037679252929,0.0107202650920314,0.0107455240136075,0.0107824093475039,0.0108280725044804,0.0108895554274768,0.0108781976871312,0.0108820147046354,0.0108138015640895,0.0108475810039586,0.01080504880361,0.0107751742731819,0.0107544954449973,0.0106543190663587,0.0106454662432188,0.0106377473210168,0.0105424459799121,0.0105313179806777,0.0105143457470663,0.0104898685384045,0.0104581868613317,0.0104186146236306,0.0104577214746117,0.0104017328802669,0.0104252307185444,0.01044208721503,0.010453403838657,0.0104604441941773,0.0104644362718422,0.0104664445987159,0.0104672985897244,0.0104675233792975,0.0104672985899581,0.010466444598626,0.0104644362718477,0.0104604441943167,0.0104534038389839,0.0104420872150999,0.0104252307185962,0.0104017328802976,0.0104577214745432,0.0104186146236318,0.0104581868612877,0.0104898685385394,0.0105143457470544,0.010531317980676,0.0105424459799005,0.0106377473210605,0.0106454662432697,0.0106543190663813,0.0107544954449344,0.0107751742731569,0.0108050488038087,0.0108475810039686,0.0108138015640878,0.0108820147046381,0.0108781976871312,0.0108895554274712,0.01082807251365,0.0107824093489688,0.0107455240136075,0.0107202650920462,0.0107037679252974,0.0106930621554112,0.0105979576020272,0.0105902457567837,0.0105810192506634,0.0104801315454945,0.0104595447784736,0.0104315072613223,0.0103959456637285,0.0104391901510275,0.0103872055800344,0.0104143741734155,0.0104344230859533,0.0104483667029308,0.010457378320023,0.0104627502310043,0.0104656301072765,0.0104669753157861,0.0104674700095456
0.0110746526367863,0.011074436909519,0.0110737655081302,0.011072252413414,0.0110698774707606,0.0110670082089688,0.0110583101493515,0.011047918191906,0.0111208604673715,0.0111016719236038,0.0110773034171708,0.0111348044610693,0.0111002277636757,0.0111482737600447,0.0111055776355096,0.0111471867534342,0.0111870636449702,0.0112271913937715,0.0111814710194705,0.0112285091274735,0.0112789852252097,0.0112486099557122,0.0113132364940582,0.0112948021392671,0.0112881127834201,0.0112903631812609,0.0113012347030959,0.0113233068147908,0.0112628655664317,0.0112095117832212,0.0112468550461376,0.0112044652334815,0.0111639935144174,0.0112109119123858,0.0111702295970424,0.0111273229177426,0.0110812296554674,0.0111181164565687,0.0110631785758413,0.011090132357588,0.0111118840592301,0.0111285152385917,0.0110534165373313,0.0110630269729298,0.0110687995806515,0.011071091036939,0.0110731700286313,0.0110741733660677,0.0110745949725713,0.0110746675105316,0.0110745949730472,0.0110741733660677,0.0110731700293961,0.0110710910369097,0.011068799580707,0.0110630269718883,0.0110534165374174,0.0111285152385355,0.011111884059207,0.011090132357587,0.0110631785757859,0.0111181164565687,0.0110812296554731,0.0111273229177426,0.0111702295971324,0.0112109119124978,0.0111639935147974,0.0112044652334815,0.0112468550460825,0.0112095117838819,0.0112628655664317,0.0113233068139623,0.0113012347014555,0.0112903631810426,0.0112881127834776,0.0112948021396025,0.0113132364938339,0.0112486099554649,0.0112789852257102,0.0112285091274735,0.0111814710194705,0.0112271913988668,0.0111870636452132,0.0111471867532097,0.011105577635493,0.0111482737600546,0.0111002277636646,0.0111348044610555,0.0110773034170909,0.0111016719235749,0.0111208604674785,0.0110479181920346,0.0110583101493544,0.0110670082089717,0.0110698774704786,0.0110722524125279,0.0110737655077131,0.0110744369096304,0.0110746526371839
0.0116428474966459,0.0116430410464191,0.0116433205573517,0.0116434738071929,0.0116431587434559,0.0116416413559725,0.0116387699355619,0.0116340641113339,0.0116271761773959,0.0116177331385178,0.0116054741986651,0.0115882280418381,0.0116574461976795,0.0116380814429241,0.0116173361589976,0.0115945498592029,0.0116565006364267,0.0116311136721339,0.0116939055820718,0.0116709921891422,0.0116488805675164,0.0117187362066897,0.0117055119334625,0.0116967394093936,0.0116928328017045,0.0116941344580348,0.0117006501964173,0.0117115162588128,0.0116395081484494,0.0116594202331339,0.0116823362725017,0.0116187549506276,0.0116437456420698,0.0116692666144191,0.0116062070938582,0.0116278406400916,0.0116479264592603,0.0115797922989233,0.0115982488567023,0.0116119662928563,0.0116227935502309,0.0116309182685164,0.0116366634897552,0.0116403975717079,0.0116425605984062,0.0116434089627288,0.0116434301689529,0.0116431809277704,0.0116429242889515,0.0116428207561418,0.0116429242889515,0.0116431809277596,0.0116434301697361,0.0116434089625712,0.0116425605984082,0.0116403975720417,0.0116366634899616,0.0116309182681734,0.0116227935502309,0.0116119662921862,0.0115982488567023,0.0115797922983411,0.011647926458599,0.0116278406414171,0.0116062070930058,0.0116692666136581,0.0116437456419532,0.0116187549506276,0.0116823362724555,0.0116594202345598,0.0116395081484586,0.0117115162593981,0.0117006501976501,0.0116941344579129,0.0116928328017045,0.0116967394086434,0.0117055119334916,0.011718736205552,0.0116488805677935,0.0116709921882364,0.0116939055820735,0.0116311136719318,0.0116565006366916,0.0115945498570941,0.011617336159968,0.0116380814444979,0.0116574461969946,0.0115882280407935,0.0116054741991842,0.011617733138334,0.011627176177487,0.0116340641113339,0.0116387699356108,0.0116416413560539,0.0116431587430997,0.0116434738068827,0.0116433205570716,0.011643041046624,0.0116428474968509
0.0120608279376004,0.0120610414412641,0.0120613879056713,0.0120617288172027,0.0120619221206181,0.0120617617125812,0.012061016339486,0.0120594489565588,0.0120568378047752,0.0120529971140913,0.0120477955371243,0.0120411711159919,0.0120331418524989,0.0120238114307118,0.0120133700652823,0.0120020906974593,0.0119903211983685,0.0120655985502736,0.0120540241735669,0.0120432393893821,0.0120336933444325,0.0120257709599929,0.012019428468342,0.0120152970558257,0.0120134497928152,0.0120140800493808,0.0120170756187467,0.0120223361484644,0.0120295128091081,0.0120382848676381,0.0120485043561258,0.012059741537119,0.0119843791226358,0.0119962428332082,0.0120078150291246,0.0120187144243524,0.0120286294033291,0.0120373276501686,0.0120446620229692,0.0120505720813978,0.0120550808320871,0.0120582865355199,0.0120603498669759,0.0120614770728594,0.0120619002028666,0.0120618560102625,0.0120615653710985,0.0120612115521303,0.0120609103983864,0.0120607997979405,0.0120609103983864,0.0120612115521313,0.012061565370767,0.0120618560094043,0.0120619002029683,0.0120614770729666,0.0120603498670263,0.0120582865354443,0.0120550808321298,0.0120505720813978,0.0120446620229728,0.012037327650129,0.0120286294033461,0.012018714424341,0.0120078150291158,0.0119962428332354,0.0119843791225577,0.0120597415371092,0.0120485043561258,0.0120382848677319,0.0120295128091081,0.0120223361484644,0.0120170756186156,0.0120140800533913,0.0120134497941019,0.0120152970556545,0.0120194284684279,0.012025770960146,0.0120336933436199,0.0120432393893595,0.012054024173577,0.0120655985502736,0.0119903211983664,0.0120020906974633,0.0120133700652664,0.012023811430766,0.0120331418524171,0.0120411711159705,0.0120477955371119,0.0120529971140915,0.0120568378047897,0.0120594489565588,0.012061016339491,0.0120617617129696,0.0120619221205633,0.0120617288172485,0.0120613879055746,0.0120610414412537,0.0120608279374462
0.0123750934719825,0.0123753108363572,0.0123757156607621,0.0123762500742629,0.01237683197228,0.0123773605008622,0.0123777229682524,0.0123778029072957,0.0123774888200148,0.0123766882901134,0.0123753274605638,0.0123733533411345,0.0123707537866158,0.0123675565620064,0.0123638285116866,0.0123596741928978,0.0123552311655901,0.0123506629714264,0.0123461502188851,0.0123418802811878,0.0123380367418962,0.0123347888994259,0.0123322822674916,0.0123306304093735,0.0123299086839965,0.0123301501769408,0.0123313438229944,0.0123334350092385,0.0123363286120951,0.0123398942027138,0.012343973219987,0.0123483880085711,0.0123529517070597,0.0123574790624547,0.0123617967414643,0.0123657532038875,0.0123692266213848,0.0123721309053738,0.012374418669177,0.0123760823820625,0.0123771527041379,0.0123777016523989,0.0123778054455498,0.0123775697843861,0.0123771097627755,0.012376541025876,0.0123759712890664,0.0123754928120106,0.012375176161524,0.0123750655940227,0.01237517616145,0.0123754928120106,0.0123759712891589,0.012376541025886,0.0123771097627909,0.0123775697843782,0.0123778054455345,0.012377701652575,0.0123771527039115,0.0123760823820324,0.0123744186689989,0.0123721309046265,0.0123692266208103,0.0123657532038875,0.0123617967419091,0.0123574790624547,0.0123529517075761,0.0123483880078994,0.0123439732195661,0.0123398942027416,0.0123363286122305,0.0123334350092385,0.0123313438236139,0.012330150177287,0.012329908683708,0.0123306304093561,0.0123322822672005,0.0123347888994252,0.0123380367418645,0.0123418802811939,0.0123461502188759,0.0123506629715889,0.0123552311655268,0.0123596741935581,0.0123638285116111,0.0123675565610835,0.0123707537864333,0.0123733533406146,0.0123753274608497,0.0123766882900865,0.0123774888200006,0.0123778029072605,0.01237772296829,0.0123773605008477,0.0123768319722832,0.012376250074341,0.0123757156606744,0.0123753108362353,0.012375093472077
