pole,eq_lon90,eq_lon135,eq_lon180
0,0,0,0
0.00677037119041419,0.00490656825444935,0.00485202088360458,0.00337738067812919
0.0085409969595032,0.00618986972233779,0.00611611639045913,0.00425174487603257
0.0097893899471393,0.00709473326607897,0.00700458352262861,0.00486304744569934
0.0107882026440659,0.00781874356127397,0.00771325690497179,0.00534809786488633
0.011635818251362,0.00843319535619202,0.00831285318075244,0.00575635599699185
0.0123803372265984,0.00897294475172029,0.00883797112154349,0.00611204748452851
0.013049299393633,0.00945794822053371,0.00930843429978062,0.00642906778785141
0.0136601139530664,0.00990082097184469,0.00973678306561018,0.00671621673884921
0.0142245658560662,0.010310102583159,0.0101315125523602,0.00697946204660589
0.0147510447006426,0.0106918722020252,0.0104986747310164,0.00722305976257473
0.0152424652509754,0.0110484973093264,0.0108404649417425,0.00744894043602104
0.0157010557357282,0.0113817877353527,0.0111585511410121,0.00765856497098526
0.0161314544975715,0.0116950333397724,0.0114562442406508,0.00785414813648667
0.0165373248860018,0.0119908353893054,0.0117361616474047,0.00803744650162008
0.0169216170346829,0.0122712906579962,0.0120004129468783,0.00820987972445809
0.017286746198996,0.0125381170844977,0.0122507265381828,0.00837261366433308
0.0176347179052595,0.0127927420935971,0.0124885385844257,0.00852661899998871
0.0179672180292524,0.0130363662540094,0.0127150570903999,0.00867271360642964
0.0182856790693896,0.0132700101681803,0.0129313090819946,0.00881159385350245
0.0185913298491108,0.0134945496738271,0.0131381760133874,0.00894385815965515
0.0188850983251135,0.0137107882251744,0.0133365382825196,0.00907053746906162
0.0191677926863108,0.0139194265221703,0.0135271648280803,0.00919253997319595
0.0194402479289766,0.0141210372908847,0.0137106217164239,0.0093101891489364
0.0197032008025905,0.0143161266082973,0.0138874095478071,0.00942377302917788
0.0199573050852184,0.0145051441494038,0.0140579734676723,0.00953354934990478
0.0202031439546421,0.014688491507723,0.0142227113037872,0.00963974978038151
0.0204412400999862,0.0148665290122671,0.0143819802392132,0.00974258342767614
0.02067206405647,0.0150395813587788,0.0145361023294336,0.009842239761458
0.0208960411289769,0.0152079422968251,0.0146853690982762,0.00993889107164308
0.0211135571846513,0.0153718785584142,0.0148300453931361,0.0100326945465812
0.0213249618613019,0.0155317083060942,0.0149705108020166,0.0101241569443238
0.0215305745086076,0.0156877224197302,0.0151071134946511,0.0102137458233741
0.0217306892919214,0.0158401159170075,0.0152400414738246,0.0103015456382153
0.0219255764746621,0.0159890682473564,0.0153694679540466,0.0103876349079818
0.0221154850203703,0.0161347449568968,0.0154955529207898,0.0104720867770585
0.0223006448438279,0.0162772991328788,0.0156184444857938,0.010554969509894
0.022481268767159,0.016416872662124,0.0157382800699734,0.0106363469291774
0.0226575542266245,0.0165535973317895,0.0158551874398833,0.0107162788050667
0.0228296847677113,0.0166875957958342,0.0159692856192116,0.0107948212019589
0.0229978313596102,0.0168189824265893,0.0160806856931584,0.0108720267882993
0.023162177313414,0.0169479203362947,0.0161895974795402,0.0109481787226199
0.0233228941047089,0.0170745621193916,0.0162962180552508,0.0110235432361745
0.0234801194505446,0.0171989964877595,0.016400630286907,0.0110981449904028
0.0236339825586761,0.0173213067955463,0.016502912163648,0.011172007445353
0.0237846048368098,0.0174415714758208,0.0166031371848805,0.0112451529382532
0.0239321005280494,0.0175598644328453,0.0167013747095007,0.0113176027556739
0.0240765772816748,0.0176762553953322,0.0167976902711498,0.0113893771999038
0.0242181366670855,0.017790810235302,0.0168921458634368,0.0114604956500937
0.0243568746376462,0.017903591256531,0.0169848001985403,0.011530976618659
0.0244928819502508,0.0180146574560409,0.0170757089421492,0.01160083780338
0.0246262723314718,0.0181241018547114,0.0171650005942255,0.0116702390854564
0.0247571537030422,0.0182320126534987,0.0172527975057773,0.0117393320986753
0.0248856015564772,0.0183384375642065,0.0173391426096727,0.0118081219016046
0.0250116876327443,0.0184434219873061,0.0174240768385586,0.0118766134041477
0.0251354801744157,0.0185470091636379,0.0175076392513599,0.0119448113737938
0.0252570441565435,0.0186492403136405,0.0175898671497314,0.0120127204415336
0.025376441498405,0.0187501547653329,0.01767079618542,0.0120803451074595
0.0254937312580098,0.0188497900721341,0.0177504604593832,0.0121476897460726
0.0256089698110479,0.0189481821214858,0.0178288926134234,0.0122147586113138
0.0257222110157666,0.0190453652351348,0.0179061239150127,0.0122815558413373
0.025833532623101,0.0191413948246742,0.0179822368266093,0.0123481672253383
0.0259430091233438,0.019236323896177,0.0180573105443502,0.0124146744860588
0.0260506862756081,0.0193301811989881,0.0181313698636097,0.0124810759062064
0.0261566079429388,0.0194229943196463,0.0182044386293566,0.0125473698797315
0.0262608161987184,0.0195147897457342,0.0182765397857704,0.0126135549064516
0.0263633514255464,0.0196055929253232,0.0183476954225945,0.0126796295869361
0.0264642524072328,0.0196954283223775,0.0184179268184842,0.0127455926176387
0.0265635564144788,0.0197843194684461,0.0184872544815837,0.0128114427862659
0.0266612992847643,0.0198722890109411,0.0185556981875429,0.0128771789673682
0.0267575154969131,0.0199593587582727,0.0186232770151702,0.0129428001181457
0.0268522615759804,0.0200455620150761,0.0186900449758636,0.0130083466675608
0.0269455920449254,0.0201309308427463,0.0187560542465553,0.0130738572305963
0.0270375366471598,0.0202154841051037,0.0188213203627562,0.0131393283443934
0.0271281240711525,0.0202992400096906,0.0188858583553985,0.013204756702096
0.0272173820010619,0.020382216138793,0.0189496827731981,0.0132701391465616
0.027305337164296,0.0204644294786169,0.019012807703766,0.0133354726643221
0.0273920153762231,0.0205458964467496,0.0190752467935524,0.0134007543797851
