Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99
-0.0945051266418334,-0.094577334572273,-0.0945479156029981,-0.0945919558493738,-0.0946226367366915,-0.094640807405754,-0.094734553808413,-0.0947307762312133,-0.0948052272493567,-0.0948720798006126,-0.0949339230849029,-0.0950799967256448,-0.0951366931377463,-0.0951934717118598,-0.0952522351875815,-0.0953148697870613,-0.0953832105360524,-0.0954590156968851,-0.09554388912273,-0.0955516930711291,-0.0956590407461562,-0.095691734477766,-0.0956506764834714,-0.0957118914569705,-0.0957004725590832,-0.0957042845928867,-0.0957232588461289,-0.0956694239762516,-0.0956298730356459,-0.0956038122737524,-0.0955902110658785,-0.0955002229284282,-0.0954200778701755,-0.0953482137625716,-0.0952829525246349,-0.0952224865036821,-0.0951649535313345,-0.0951084510891194,-0.0950511008305895,-0.0949034498941442,-0.0948394989929141,-0.094769059294631,-0.0947774231675712,-0.0946890846419697,-0.0946769008929843,-0.0945652663253984,-0.0945279242219788,-0.0945644182448204,-0.0944995254062674,-0.0945069960528463,-0.0944995254062296,-0.0945644182447954,-0.0945279242219641,-0.0945652663253873,-0.0946769008929051,-0.0946890846419778,-0.0947774231675985,-0.0947690592946291,-0.0948394989929084,-0.0949034498941276,-0.0950511008306407,-0.0951084510892346,-0.0951649535313627,-0.0952224865038319,-0.0952829525245276,-0.0953482137627883,-0.0954200778701697,-0.0955002229280547,-0.0955902110658856,-0.095603812273758,-0.0956298730356448,-0.095669423976248,-0.0957232588457785,-0.0957042845932319,-0.0957004725590625,-0.0957118914568992,-0.0956506764834753,-0.0956917344777244,-0.0956590407458582,-0.0955516930711194,-0.0955438891229389,-0.0954590156968874,-0.0953832105359438,-0.0953148697871336,-0.0952522351875457,-0.0951934717118424,-0.0951366931377222,-0.0950799967254959,-0.0949339230851699,-0.094872079800616,-0.094805227249364,-0.0947307762312125,-0.094734553808411,-0.0946408074057917,-0.0946226367366893,-0.0945919558494045,-0.0945479156030224,-0.0945773345722688,-0.0945051266418126
-0.0822604639865886,-0.0823243163028453,-0.0824543848547714,-0.082653587292419,-0.0829263346519507,-0.0832784529580219,-0.0836291273922812,-0.0840742823930836,-0.0845357071966182,-0.085111333970932,-0.0856448976052097,-0.0862237675046506,-0.086791253942223,-0.0873462519034188,-0.0879073732076236,-0.0884994805027537,-0.0890429600611437,-0.0895555214431829,-0.0900483452982554,-0.0904464336439444,-0.0907647337755918,-0.091013938759205,-0.0912947666768057,-0.0914217679052766,-0.0915029607778047,-0.0914448927859067,-0.0913426498945087,-0.0911835862491595,-0.0909625327371909,-0.0905926325756848,-0.0902365648586575,-0.0897927026997033,-0.0893351303111875,-0.088765464401061,-0.0882425740315175,-0.0876673742970162,-0.0871101921910409,-0.0864669581328949,-0.0858929785764424,-0.0853859230375626,-0.084832030095934,-0.0843130556880544,-0.0839043676575486,-0.0834208793967227,-0.0831139778793421,-0.0828021387916367,-0.082566824188995,-0.0824023759855297,-0.0823058708358686,-0.0822740045361568,-0.0823058708362416,-0.0824023759855173,-0.0825668241889648,-0.0828021387916213,-0.0831139778790504,-0.0834208793967379,-0.0839043676575936,-0.0843130556880521,-0.0848320300958973,-0.0853859230373969,-0.085892978576559,-0.0864669581328991,-0.0871101921910629,-0.0876673742971154,-0.0882425740313929,-0.0887654644008758,-0.089335130311129,-0.0897927026997025,-0.0902365648588479,-0.0905926325756852,-0.0909625327371915,-0.0911835862492352,-0.0913426498944652,-0.0914448927856861,-0.0915029607816258,-0.0914217679058099,-0.0912947666767175,-0.0910139387592675,-0.0907647337755218,-0.0904464336440535,-0.0900483452981458,-0.0895555214431839,-0.0890429600611426,-0.0884994805027292,-0.0879073732076196,-0.087346251903428,-0.0867912539422105,-0.0862237675046097,-0.0856448976040963,-0.0851113339709215,-0.0845357071965941,-0.0840742823930866,-0.0836291273923355,-0.0832784529580661,-0.0829263346520128,-0.0826535872924069,-0.0824543848547691,-0.0823243163029767,-0.0822604639872247
-0.0638970210128128,-0.0640286541434454,-0.0642923823647614,-0.0646899226339948,-0.0652370859535529,-0.0658527398726825,-0.0666188867145007,-0.0675649096877669,-0.0685467278926967,-0.0695597058871094,-0.0707132113063969,-0.0718695656593145,-0.0731350114935988,-0.0744272157729549,-0.0757117886222011,-0.0769472209477631,-0.0781600082126558,-0.0793072432807012,-0.0804258368334955,-0.0813611888011216,-0.0821585082756721,-0.082841828185547,-0.0833546953144732,-0.0836240649653249,-0.0838365137139907,-0.08373684809975,-0.0834971548665559,-0.0831079353877962,-0.0825544777047969,-0.0817286128098489,-0.0808718551198408,-0.0798470875354736,-0.0788045154344921,-0.0775451339329852,-0.0763655281083095,-0.0750701952594557,-0.0737819849227134,-0.0725599199503849,-0.0712565743629702,-0.0701489020749204,-0.0690177094909801,-0.068031512186331,-0.0670664574149134,-0.0662150127094961,-0.0655259110204577,-0.0648984596936006,-0.0644300461358168,-0.0641005951232025,-0.063903011840218,-0.0638372557592975,-0.0639030118402088,-0.0641005951231925,-0.0644300461357374,-0.0648984596936068,-0.0655259110202214,-0.0662150127094237,-0.0670664574149318,-0.0680315121864211,-0.0690177094905393,-0.0701489020731688,-0.071256574362951,-0.0725599199503998,-0.0737819849226997,-0.0750701952594361,-0.076365528108324,-0.0775451339329882,-0.0788045154344875,-0.0798470875355436,-0.0808718551198231,-0.0817286128098785,-0.0825544777048873,-0.0831079353881814,-0.0834971548665827,-0.0837368480997598,-0.0838365137139822,-0.0836240649653348,-0.0833546953143878,-0.0828418281856916,-0.0821585082753851,-0.0813611888011141,-0.0804258368336591,-0.0793072432806696,-0.0781600082124064,-0.0769472209476854,-0.0757117886221861,-0.0744272157729415,-0.0731350114936156,-0.0718695656593111,-0.0707132113063383,-0.0695597058869363,-0.0685467278924707,-0.0675649096862045,-0.0666188867144772,-0.065852739872694,-0.0652370859537887,-0.0646899226339951,-0.0642923823645804,-0.0640286541434721,-0.0638970210129169
-0.0453869701231019,-0.0455390834884411,-0.0458541900672142,-0.0464051253748426,-0.0471147040557024,-0.047997251411251,-0.0490630776962126,-0.0502184313722498,-0.0515911228190548,-0.0529901208637269,-0.0546297780811682,-0.0563750660584607,-0.058171499008512,-0.0599797343839176,-0.0617700512586348,-0.0636570008058576,-0.0654337296446072,-0.0671510036719922,-0.0687292652085926,-0.0701112714240525,-0.0713575396295753,-0.0724411320024669,-0.0732061595052628,-0.0737014412086536,-0.0739619105215085,-0.0739048901287425,-0.0735255815703163,-0.0728186587204721,-0.0719827164782263,-0.0708233080234643,-0.0694747578312504,-0.0679540237044803,-0.0663194227207458,-0.064573567743464,-0.0627460028905028,-0.0608689383015044,-0.0590775174643545,-0.0572406054831602,-0.0554749620225795,-0.0538305392182892,-0.0522783374109401,-0.0508505495184949,-0.0496266331828612,-0.0485114334702845,-0.0475077393858526,-0.0467488160888101,-0.046166063303081,-0.0456430375453702,-0.045454379800124,-0.0453354672130464,-0.0454543798001189,-0.0456430375451832,-0.0461660633030497,-0.0467488160889936,-0.0475077393858422,-0.0485114334702608,-0.049626633183059,-0.0508505495183315,-0.0522783374109401,-0.0538305392182967,-0.0554749620225709,-0.0572406054831044,-0.0590775174641115,-0.0608689383014597,-0.0627460028905087,-0.0645735677434718,-0.0663194227208689,-0.0679540237045454,-0.0694747578312408,-0.0708233080234228,-0.0719827164782448,-0.0728186587204964,-0.0735255815703108,-0.0739048901287204,-0.0739619105215113,-0.0737014412086062,-0.0732061595053456,-0.0724411320024642,-0.0713575396296137,-0.0701112714250307,-0.0687292652084369,-0.0671510036720217,-0.0654337296446023,-0.0636570008058759,-0.0617700512586637,-0.0599797343840379,-0.0581714990084678,-0.0563750660584313,-0.0546297780811653,-0.0529901208638339,-0.0515911228189647,-0.0502184313722214,-0.0490630776961309,-0.0479972514115111,-0.047114704055725,-0.0464051253748262,-0.0458541900671596,-0.0455390834884403,-0.0453869701230999
-0.0298022412771497,-0.030020467427031,-0.0303662927376706,-0.0309269508622858,-0.0317101528811816,-0.0327184928630929,-0.0337873176511109,-0.0351786353097409,-0.0366597088286055,-0.0383202605544628,-0.0400896136241357,-0.0420219565545369,-0.0440212810420682,-0.0461740979484573,-0.0483134540916349,-0.0505319874628436,-0.0526879080593285,-0.0547563747570666,-0.0567648919200324,-0.058535835280383,-0.0601499592949222,-0.0614204789469401,-0.0623880502059603,-0.0630293702442579,-0.0632887013260568,-0.0632603623142858,-0.0627676737626382,-0.0619716760546316,-0.0608078115349067,-0.0593366199571542,-0.0576606101157126,-0.055777211651996,-0.0536995803056341,-0.0516039529315681,-0.0494686032692009,-0.0472518964742487,-0.0451543446422825,-0.0430405509652546,-0.0410346992375512,-0.0391921348784992,-0.0374721889378377,-0.035870185317702,-0.0344327691835031,-0.0332461513052393,-0.0322108080635172,-0.0313141385919398,-0.030639187917295,-0.0301872567964201,-0.029862458403751,-0.0297532744414364,-0.02986245840375,-0.0301872567964236,-0.030639187917212,-0.0313141385919854,-0.0322108080635048,-0.0332461513053483,-0.0344327691835088,-0.0358701853176276,-0.037472188937894,-0.039192134878499,-0.0410346992375305,-0.0430405509653972,-0.0451543446423368,-0.0472518964739302,-0.0494686032692351,-0.0516039529315724,-0.0536995803054979,-0.0557772116520056,-0.0576606101156807,-0.0593366199571124,-0.0608078115349064,-0.0619716760545471,-0.0627676737626186,-0.0632603623144395,-0.0632887013261408,-0.0630293702442649,-0.0623880502059783,-0.061420478946847,-0.060149959294876,-0.0585358352803782,-0.0567648919200715,-0.0547563747570691,-0.0526879080593227,-0.0505319874628541,-0.0483134540916055,-0.0461740979483454,-0.0440212810420675,-0.0420219565545451,-0.0400896136241663,-0.0383202605544573,-0.0366597088285437,-0.0351786353098983,-0.0337873176511038,-0.0327184928632487,-0.0317101528810914,-0.030926950862408,-0.030366292737674,-0.0300204674268709,-0.0298022412773917
-0.0176176316147353,-0.0177455587376089,-0.0181821819621134,-0.0187467013778323,-0.0195295741019156,-0.0205355882119346,-0.021678170340888,-0.0229643330104467,-0.0244925257424469,-0.0262690783263085,-0.0280576322009338,-0.0300513652511684,-0.0321979541993694,-0.0343642496930818,-0.0366947794290759,-0.0389803140486024,-0.0412943750586273,-0.0434613429338647,-0.045540571822345,-0.0474782059840859,-0.0491628370067801,-0.0506001679363628,-0.0516910868098888,-0.0523207585669442,-0.0527049400733176,-0.0526076115529327,-0.0520180304430255,-0.0511640623491389,-0.0499001248468275,-0.0483472699538438,-0.0466006329346636,-0.0445617359923659,-0.0424038643087267,-0.0401269710591968,-0.037837973781553,-0.0355397016193084,-0.0332531274851573,-0.0311031088897121,-0.0290375847450574,-0.0271086908109925,-0.0253687268425444,-0.0237171158969097,-0.0223127019155477,-0.0210569333245321,-0.020025803757204,-0.0191301150720794,-0.0184595296418006,-0.017912724534983,-0.0176760296186701,-0.0175691421853833,-0.0176760296186709,-0.0179127245349835,-0.0184595296417963,-0.0191301150720794,-0.0200258037572131,-0.0210569333246804,-0.022312701915591,-0.023717115896854,-0.0253687268425401,-0.0271086908110017,-0.0290375847451101,-0.0311031088897055,-0.0332531274852964,-0.0355397016193105,-0.0378379737818129,-0.0401269710591988,-0.0424038643086926,-0.0445617359922425,-0.0466006329347556,-0.0483472699538072,-0.0499001248467846,-0.0511640623491389,-0.0520180304429696,-0.0526076115529356,-0.0527049400732137,-0.0523207585667948,-0.0516910868097775,-0.0506001679363711,-0.0491628370067772,-0.0474782059839184,-0.0455405718223579,-0.0434613429338635,-0.041294375058645,-0.0389803140487963,-0.0366947794290483,-0.0343642496930963,-0.0321979541993676,-0.0300513652511656,-0.0280576322009324,-0.0262690783263156,-0.0244925257425277,-0.0229643330104238,-0.0216781703409285,-0.020535588211909,-0.0195295741019022,-0.0187467013777098,-0.0181821819622462,-0.0177455587376214,-0.0176176316148067
-0.00827777483355237,-0.00850523129414898,-0.00887137601881489,-0.00947125110058778,-0.0102069361808476,-0.0111737595526856,-0.0122844414910376,-0.0135419554231539,-0.0150396342526237,-0.0167074430687898,-0.018564144963993,-0.020456847468133,-0.022585751396183,-0.0247345722863456,-0.0270397693958366,-0.0292904386588659,-0.031561702819904,-0.0337608776477242,-0.03580322397003,-0.037675968928479,-0.0394041322619194,-0.0407874224722691,-0.0418209294581349,-0.0425491221242171,-0.0428552600978095,-0.0427519984247297,-0.042243731790034,-0.0413568852676676,-0.040070054851383,-0.0385741748056666,-0.036788770949893,-0.0347923222152569,-0.032684853878435,-0.0304628059204301,-0.0281235298743229,-0.0258547253645304,-0.023677982246825,-0.0215436533466288,-0.019492542971427,-0.0175787060423935,-0.0158585534095192,-0.0143245025791821,-0.0128592798273878,-0.0116361161783406,-0.0106417253138752,-0.00978956225166894,-0.0091666969053374,-0.008681792269178,-0.00834178511646712,-0.00831390238460483,-0.00834178511644745,-0.00868179226918096,-0.00916669690530614,-0.00978956225165302,-0.0106417253138763,-0.0116361161781576,-0.0128592798273469,-0.0143245025791946,-0.0158585534095118,-0.0175787060422174,-0.0194925429714233,-0.0215436533466288,-0.023677982246949,-0.0258547253644437,-0.0281235298743218,-0.0304628059204695,-0.0326848538785907,-0.0347923222152485,-0.0367887709498946,-0.038574174805802,-0.0400700548513826,-0.0413568852676999,-0.0422437317900019,-0.042751998424735,-0.042855260097786,-0.0425491221241342,-0.0418209294581338,-0.0407874224722725,-0.0394041322619454,-0.0376759689286284,-0.0358032239700401,-0.03376087764779,-0.0315617028199113,-0.0292904386587218,-0.0270397693958807,-0.0247345722862966,-0.0225857513961785,-0.020456847468329,-0.0185641449639443,-0.0167074430687258,-0.0150396342526069,-0.0135419554231927,-0.0122844414910354,-0.0111737595526628,-0.0102069361808482,-0.00947125110061256,-0.00887137601881489,-0.00850523129417127,-0.0082777748335443
-0.00127177214963035,-0.00151258469030313,-0.00182428663568442,-0.00237769841506724,-0.00308250547842567,-0.00403437257895598,-0.00513766925933464,-0.00640740479234228,-0.0078438544090377,-0.0093723027500248,-0.0110930724428924,-0.0130322616384835,-0.0149647999948663,-0.0171039771301132,-0.0192413446253079,-0.0213479700789062,-0.0234913390604498,-0.0255641855709126,-0.0274774640994602,-0.0293075158810143,-0.0307837838402082,-0.032078434063174,-0.0330653828520851,-0.0337238324537841,-0.0339819487072681,-0.0338674021394934,-0.0334585936821168,-0.0326392435388176,-0.0314633094238814,-0.0300433995922111,-0.0283977027363114,-0.0265322974486826,-0.0245539274997009,-0.0224526723877145,-0.0202504959359995,-0.0181385611004271,-0.0160472730921867,-0.0140185425903396,-0.0120887727188901,-0.0102154311892866,-0.00855026322803724,-0.00707254843647536,-0.00576367597821945,-0.00453173566910539,-0.00355068781026296,-0.00272127303748766,-0.00213499674545449,-0.0016181423021178,-0.00133973250267513,-0.00130686399863953,-0.00133973250271583,-0.0016181423021178,-0.00213499674545255,-0.00272127303748766,-0.00355068781026284,-0.00453173566912187,-0.00576367597828585,-0.00707254843647411,-0.00855026322804054,-0.0102154311893089,-0.0120887727190029,-0.0140185425903398,-0.0160472730923515,-0.0181385611004059,-0.0202504959360031,-0.0224526723877591,-0.0245539274996162,-0.0265322974486314,-0.0283977027363129,-0.0300433995921867,-0.0314633094238918,-0.0326392435388441,-0.0334585936821042,-0.0338674021397167,-0.0339819487071221,-0.0337238324537864,-0.0330653828520601,-0.0320784340631451,-0.0307837838403098,-0.0293075158810191,-0.0274774640993418,-0.0255641855709164,-0.0234913390604759,-0.0213479700789262,-0.0192413446253139,-0.0171039771301359,-0.014964799994867,-0.0130322616385115,-0.0110930724426655,-0.00937230274998751,-0.007843854409183,-0.00640740479233887,-0.00513766925931702,-0.00403437257892301,-0.00308250547853072,-0.00237769841507077,-0.00182428663563155,-0.00151258469030313,-0.00127177214965081
0.00393181724994997,0.00376892395440223,0.00343445751847639,0.00284971031273346,0.002180751537216,0.00134803719816182,0.000251880025762489,-0.000931910657466574,-0.00230561877763068,-0.0037837346794779,-0.00548307644071792,-0.00724750033102373,-0.00911755932909671,-0.0110402982186789,-0.0130676920743681,-0.0150059848835276,-0.0170024346429694,-0.0188708002176036,-0.0205907303310381,-0.0221369147358067,-0.0234903225462966,-0.0246155026611896,-0.0254715373988001,-0.0260093305755031,-0.0262468591533847,-0.0261961695145708,-0.0257677533371964,-0.0251173759432775,-0.024131070725285,-0.0228537600436991,-0.0214111594170028,-0.0197451604121488,-0.0178711300230154,-0.0159906550414034,-0.0140337679732942,-0.0120162050229404,-0.0100461511890703,-0.00815632177193675,-0.00630160241972601,-0.00461556834867008,-0.00298636413873464,-0.00156186060922028,-0.000328349675834943,0.00081090121344846,0.00177451852748311,0.00256531939526826,0.0031938412307361,0.00356643206244416,0.00385967884469289,0.00389822046361508,0.00385967884469187,0.00356643206244416,0.00319384123067118,0.00256531939526928,0.00177451852750801,0.000810901213416173,-0.000328349675864274,-0.00156186060929622,-0.00298636413872782,-0.00461556834866678,-0.00630160241971907,-0.0081563217719372,-0.0100461511890716,-0.0120162050229362,-0.0140337679733482,-0.015990655041207,-0.0178711300230351,-0.0197451604122193,-0.0214111594169947,-0.0228537600437116,-0.0241310707253831,-0.0251173759432777,-0.025767753337209,-0.0261961695145525,-0.0262468591533832,-0.0260093305753006,-0.025471537398867,-0.0246155026610611,-0.0234903225462728,-0.0221369147358428,-0.0205907303310439,-0.0188708002178486,-0.0170024346429775,-0.0150059848833694,-0.0130676920743404,-0.0110402982187494,-0.00911755932904998,-0.00724750033101532,-0.00548307644071701,-0.00378373467947654,-0.00230561877762261,-0.000931910657883918,0.000251880025813534,0.00134803719816182,0.00218075153719928,0.00284971031280031,0.00343445751847446,0.00376892395440109,0.00393181725005866
0.00779166098546114,0.00770240790074331,0.00734781265241031,0.00682066083089808,0.00619936319557701,0.00531639680887315,0.00433783645529695,0.00317175420400145,0.00189072309817595,0.00038620688970127,-0.00118578090146218,-0.00285374453543818,-0.0045692712732872,-0.00638199147862406,-0.00825338734618401,-0.00998000839258623,-0.0117132788297489,-0.0133361006284752,-0.0148202156369101,-0.0162227493105547,-0.0173253229449939,-0.0182441550042889,-0.018914516524711,-0.0193601739108552,-0.0195007966969021,-0.0195115986607881,-0.0191322011900179,-0.0186199969686418,-0.0177807118178353,-0.0167754059142376,-0.0155721961941829,-0.0141343427982231,-0.0125893329221394,-0.0108759546466891,-0.00911037483173982,-0.00731551129925526,-0.00544031343171878,-0.00368131599384981,-0.00199236219836894,-0.000333696342491976,0.00115442603878057,0.00258695230811486,0.00381343576115989,0.00483874357287198,0.00576869641702387,0.00652154282896549,0.00709734880123995,0.00749608167848817,0.00780101670516842,0.00784658400832291,0.0078010167051666,0.00749608167848612,0.00709734880121789,0.00652154282896549,0.00576869641702387,0.00483874357287152,0.00381343576124573,0.00258695230808848,0.00115442603892393,-0.000333696342487656,-0.00199236219837167,-0.00368131599354012,-0.00544031343171491,-0.00731551129925401,-0.00911037483170128,-0.0108759546467129,-0.0125893329221252,-0.0141343427981708,-0.0155721961942485,-0.0167754059141857,-0.0177807118178905,-0.0186199969686428,-0.0191322011900188,-0.0195115986610641,-0.0195007966969149,-0.0193601739108569,-0.0189145165247085,-0.0182441550042862,-0.0173253229449588,-0.0162227493105563,-0.0148202156368643,-0.0133361006284786,-0.0117132788297753,-0.00998000839259566,-0.00825338734615298,-0.00638199147864248,-0.00456927127336075,-0.0028537445354367,-0.00118578090148094,0.000386206889703317,0.00189072309807182,0.00317175420408341,0.00433783645557969,0.00531639680885269,0.00619936319557371,0.00682066083089808,0.00734781265241065,0.00770240790072921,0.0077916609854052
